match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
45,qm,blue,3096,7716,3414,56,56,26,10,Exited,None,Exited,16,0,2,1,30,5,3,0,1,0,0,0,0,25,None,None,Hang,NotLevel,0,0,5,0
46,qm,red,4840,3538,5531,132,132,34,10,Exited,Exited,None,24,0,2,3,83,33,0,1,15,0,1,0,0,50,Park,Hang,Park,IsLevel,15,0,3,0
46,qm,blue,2591,6742,6120,96,96,15,15,Exited,Exited,Exited,0,0,0,0,36,26,0,2,10,0,1,0,0,10,None,Park,Park,NotLevel,45,0,1,0
47,qm,red,5197,5214,7865,27,27,10,10,Exited,Exited,None,0,0,0,0,17,7,7,0,0,0,0,0,0,10,Park,None,Park,IsLevel,0,0,1,0
47,qm,blue,835,247,573,68,68,20,10,Exited,None,Exited,10,0,1,1,33,8,0,0,4,0,0,0,0,25,None,None,Hang,NotLevel,15,0,0,0
48,qm,red,7692,6013,5756,82,82,27,15,Exited,Exited,Exited,12,0,0,3,40,10,8,0,1,0,1,0,0,30,Park,Hang,None,NotLevel,15,0,0,0
48,qm,blue,7856,4768,94,60,60,15,15,Exited,Exited,Exited,0,0,0,0,45,10,0,2,2,0,0,0,0,35,Park,Park,Hang,NotLevel,0,0,1,0
49,qm,red,5498,8179,7191,107,107,15,15,Exited,Exited,Exited,0,0,0,0,17,2,0,0,1,0,0,0,0,15,Park,Park,Park,NotLevel,75,0,0,0
49,qm,blue,5532,4758,4854,33,33,17,15,Exited,Exited,Exited,2,1,0,0,16,1,1,0,0,0,0,0,0,15,Park,Park,Park,IsLevel,0,0,5,0
50,qm,red,5695,548,8280,66,66,19,15,Exited,Exited,Exited,4,0,0,1,47,12,0,0,6,0,0,0,0,35,Park,Hang,Park,NotLevel,0,1,2,0
50,qm,blue,5577,33,3096,93,93,15,15,Exited,Exited,Exited,0,0,0,0,45,10,6,0,2,0,0,0,0,35,Park,Hang,Park,NotLevel,33,0,0,0
51,qm,red,240,7232,573,117,117,39,15,Exited,Exited,Exited,24,0,0,6,78,8,0,0,4,0,1,0,0,70,Hang,Park,Hang,IsLevel,0,0,0,0
51,qm,blue,7145,5090,6013,58,58,27,15,Exited,Exited,Exited,12,0,0,3,31,16,12,0,2,0,1,0,0,15,Park,Park,Park,NotLevel,0,0,0,0
52,qm,red,3414,5197,7692,73,73,23,15,Exited,Exited,Exited,8,0,0,2,50,5,2,1,0,0,0,0,0,45,Hang,None,Park,IsLevel,0,0,1,0
